user_id,posted,item_id,recommend,sentiment_analysis
lilim,2015.0,440,True,1
lilim,2014.0,218620,True,2
Peappy,2014.0,304930,True,2
Peappy,2013.0,105600,True,2
lg5554,2014.0,233450,True,0
Chubiful,2014.0,213650,True,2
Chubiful,2013.0,218230,True,2
lil_bradsta,2013.0,72850,True,2
limaalan,2013.0,4760,True,2
limaalan,2013.0,440,True,2
als7160,2014.0,440,True,2
als7160,2014.0,730,True,2
als7160,2015.0,105600,True,1
als7160,2015.0,417860,True,2
147532984,2014.0,218620,True,2
76561198086405567,2015.0,377160,True,2
Lincolndb,2015.0,287700,True,2
Lincolndb,2015.0,107410,True,2
Lincolndb,2015.0,730,False,2
Lincolndb,2015.0,333930,True,2
Lincolndb,2015.0,346110,True,2
Lincolndb,2014.0,236450,True,1
Lincolndb,2014.0,730,True,2
Lincolndb,2013.0,39000,True,2
lindaduong,2013.0,233720,True,1
lindaduong,2013.0,440,True,2
lindaduong,2014.0,274250,True,1
lindaduong,2013.0,226980,True,2
lindaduong,2011.0,630,True,1
samzero,2015.0,227940,True,2
76561198130101262,2012.0,440,True,2
76561198130101262,2015.0,218620,False,1
76561198130101262,2015.0,322920,True,1
76561198130101262,2015.0,341940,True,0
76561198130101262,2015.0,214490,True,1
76561198130101262,2015.0,55230,True,1
76561198130101262,2015.0,570,True,0
KawaiiKrillin,2014.0,51100,False,1
KawaiiKrillin,2013.0,250340,True,2
KawaiiKrillin,2014.0,99900,True,2
KawaiiKrillin,2014.0,113400,True,2
KawaiiKrillin,2015.0,218620,False,0
KawaiiKrillin,2015.0,230290,True,0
KawaiiKrillin,2014.0,243870,True,2
KawaiiKrillin,2014.0,730,True,2
LiquidShovel,2014.0,265630,True,2
LiquidShovel,2014.0,301520,True,2
LiquidShovel,2014.0,210770,True,1
76561198091906572,2013.0,216250,True,1
76561198091906572,2014.0,206420,True,2
76561198091906572,2015.0,292030,True,1
76561198091906572,2014.0,242760,True,1
76561198091906572,2014.0,239820,True,2
76561198075773650,2014.0,50300,True,2
76561198042853300,2013.0,8870,True,2
76561198042853300,2015.0,383120,True,2
76561198050441049,2014.0,290080,True,2
Mlg421,2015.0,351800,True,1
droccteclemon,2015.0,338470,True,2
droccteclemon,2015.0,218620,True,2
droccteclemon,2014.0,243870,False,0
shwiggityshwam,2014.0,115320,True,2
76561198062880848,2013.0,10,True,1
76561198062880848,2015.0,15750,True,2
76561198098399688,2015.0,356670,False,2
76561198098399688,2013.0,620,True,2
76561198018766159,2015.0,730,True,1
76561198017290377,2014.0,274940,True,2
76561198060972753,2015.0,236690,True,1
76561198085645865,2014.0,330830,True,2
livaris,2015.0,218620,True,0
76561198092403662,2014.0,248970,False,1
Braceful,2015.0,214490,True,1
loadaimandsnipe,2014.0,24200,False,1
LoadedPorpoise,2015.0,218620,False,2
Loadingdotdotdot,2012.0,1840,True,2
76561198085715384,2014.0,4000,True,2
76561198071780641,2015.0,304930,True,1
76561198071780641,2013.0,440,True,2
76561198071780641,2015.0,440,True,2
rookynightwing,2014.0,215100,True,1
rookynightwing,2013.0,224260,False,1
rookynightwing,2015.0,312990,True,1
rookynightwing,2015.0,304930,True,0
rookynightwing,2015.0,230410,True,2
rookynightwing,2014.0,224420,True,2
rookynightwing,2014.0,286100,True,1
rookynightwing,2014.0,630,True,2
rookynightwing,2014.0,208090,True,1
rookynightwing,2014.0,313990,True,2
76561198084567252,2014.0,440,True,2
Loimega,2015.0,730,True,2
Loimega,2015.0,410340,True,2
76561198072889134,2015.0,222880,True,2
loki_true,2015.0,208090,True,2
44290,2014.0,550,True,2
76561198063930019,2014.0,270450,True,2
lucke123,2013.0,72850,True,2
lucke123,2015.0,322170,True,1
lucke123,2014.0,570,True,2
lucke123,2015.0,333930,True,2
lucke123,2015.0,222880,True,1
lucke123,2013.0,235980,True,2
lucke123,2013.0,232810,False,2
lucke123,2012.0,8930,True,1
76561198070672847,2011.0,102600,True,2
76561198070672847,2011.0,111800,True,2
AntoniosB,2015.0,208090,True,2
AntoniosB,2015.0,550,True,2
AntoniosB,2014.0,33230,True,1
AntoniosB,2013.0,4000,True,1
AntoniosB,2015.0,211820,True,2
AntoniosB,2015.0,307050,True,2
76561198030804350,2015.0,322490,True,2
Whoppaz,2014.0,239030,True,2
Whoppaz,2014.0,220,True,1
Whoppaz,2014.0,4000,True,2
Whoppaz,2014.0,319510,True,2
Whoppaz,2015.0,730,True,1
Whoppaz,2012.0,440,True,2
Whoppaz,2015.0,570,True,1
Whoppaz,2014.0,242050,True,2
MCportal1YT,2015.0,313120,True,1
MCportal1YT,2015.0,218620,True,2
76561198081716813,2014.0,730,True,1
76561198069398071,2013.0,42680,True,2
76561198132960300,2014.0,8930,True,2
76561198132960300,2013.0,227680,False,1
76561198132960300,2014.0,241540,True,2
76561198132960300,2013.0,238430,True,1
XxX_bradley_XxX,2014.0,204450,True,2
XxX_bradley_XxX,2015.0,730,True,2
XxX_bradley_XxX,2015.0,234140,False,0
76561198059013979,2015.0,39680,False,2
76561198059013979,2015.0,344760,False,0
mrzazzaz123,2015.0,264730,False,0
mrzazzaz123,2014.0,254440,True,2
76561198061556863,2014.0,312990,True,1
kraigher,2014.0,264140,False,2
76561198026715109,2014.0,238430,True,2
lonliecookie,2014.0,241540,True,0
lonliecookie,2015.0,8930,True,2
lonliecookie,2015.0,8850,True,0
lonliecookie,2015.0,7670,True,0
lonliecookie,2015.0,8870,True,2
76561198033116510,2015.0,267530,True,2
76561198066855591,2014.0,730,True,2
LOOPY-M,2014.0,440,True,2
DontCareForURL,2014.0,73170,True,0
DontCareForURL,2014.0,41000,True,2
DontCareForURL,2014.0,260750,True,0
DontCareForURL,2015.0,218620,True,2
DontCareForURL,2014.0,41010,True,2
DontCareForURL,2014.0,240,True,2
DontCareForURL,2013.0,440,True,2
DontCareForURL,2014.0,730,True,0
76561198064441059,2015.0,218620,True,1
doctor_who93,2014.0,218230,True,2
doctor_who93,2014.0,207610,True,1
doctor_who93,2014.0,1250,True,2
doctor_who93,2014.0,42700,True,2
doctor_who93,2014.0,211500,False,1
76561198097927244,2014.0,4000,True,2
lordgraville,2013.0,113400,True,2
lordgraville,2013.0,4000,True,0
lordgraville,2012.0,42680,False,1
lordgraville,2012.0,10090,True,1
lordgraville,2012.0,7940,True,2
lordgraville,2012.0,209870,True,2
lordgraville,2015.0,391540,True,1
76561198076533123,2015.0,219890,True,2
76561198076533123,2013.0,209670,True,2
76561198076533123,2014.0,323180,True,2
Killmonjara,2014.0,244850,True,2
screenshotthisanduploadittoimgur,2013.0,49520,True,2
TomBlack,2013.0,207610,True,2
TomBlack,2013.0,113200,True,2
TomBlack,2012.0,440,True,2
TomBlack,2015.0,221640,True,1
TomBlack,2014.0,200510,True,2
LordOfTheCringe,2014.0,304930,True,2
LordOfTheCringe,2014.0,104900,True,2
LordOfTheCringe,2014.0,12830,False,2
LordOfTheCringe,2014.0,301520,True,2
LordOfTheCringe,2015.0,730,True,1
Lord_Zarnox,2015.0,304930,True,2
Lord_Zarnox,2014.0,252490,True,2
Lord_Zarnox,2015.0,415420,True,1
Baronlord,2015.0,238010,True,2
Baronlord,2014.0,221100,False,0
Baronlord,2014.0,304930,True,0
Baronlord,2015.0,218230,True,1
lorderikir,2015.0,570,True,2
lorderikir,2014.0,233450,True,2
lorderikir,2013.0,219740,True,1
lorderikir,2015.0,319630,True,1
lorderikir,2015.0,292030,True,1
76561198097548249,2014.0,236430,True,0
FlyingBajr,2013.0,49520,True,1
FlyingBajr,2013.0,620,True,1
lordtumnas,2014.0,221100,True,2
76561198026091900,2015.0,322330,True,2
76561198026091900,2015.0,219740,True,1
76561198026091900,2015.0,304930,True,2
LORDxHAWK,2015.0,298630,True,2
76561198091688762,2015.0,265630,True,1
76561198071329574,2015.0,317360,True,1
76561198071329574,2015.0,105600,True,2
76561198050509172,2015.0,3390,True,2
76561198050509172,2015.0,218620,True,2
76561198070361854,2014.0,440,True,2
76561198070361854,2015.0,268420,True,1
76561198070361854,2013.0,33930,True,2
76561198070361854,2015.0,287700,True,0
76561198070361854,2014.0,94400,False,2
76561198070361854,2014.0,233980,True,0
76561198070361854,2013.0,200710,True,2
luminarybrilliant,2014.0,247730,True,2
luminarybrilliant,2014.0,570,True,2
luminarybrilliant,2014.0,227300,True,0
luminarybrilliant,2013.0,219640,True,2
luminarybrilliant,2014.0,304930,False,0
luminarybrilliant,2013.0,225160,True,2
luminarybrilliant,2013.0,440,True,1
llouw1,2012.0,1250,True,1
0468313256,2015.0,282900,True,2
76561198064649950,2015.0,72850,True,1
76561198064649950,2015.0,236090,True,2
Lovekin,2015.0,250900,True,2
76561198067269712,2014.0,248310,True,2
ChrisyDoesntMissy,2015.0,92100,True,0
dotasupimpa,2015.0,60,True,0
dotasupimpa,2015.0,322920,False,2
dotasupimpa,2014.0,4570,True,2
lozenger,2015.0,222880,True,1
76561198080509850,2015.0,236390,True,0
zeroblade,2011.0,440,True,2
76561198035313379,2014.0,238460,True,2
76561198035313379,2014.0,107100,True,1
76561198035313379,2015.0,730,True,1
76561198028950490,2015.0,233610,True,2
76561198028950490,2013.0,214950,False,0
76561198028950490,2015.0,252950,True,2
76561198028950490,2014.0,113200,True,2
76561198028950490,2014.0,24200,True,2
fitemeirlfget,2014.0,440,True,0
fitemeirlfget,2014.0,221640,True,0
fitemeirlfget,2014.0,24200,True,2
fitemeirlfget,2014.0,105600,True,1
76561198031172261,2015.0,333930,True,2
sgt116,2014.0,231670,True,2
LTjohnsen,2014.0,39000,True,1
LTjohnsen,2014.0,570,True,2
76561198036772520,2015.0,4000,False,0
luca521,2015.0,286160,True,2
luca521,2015.0,730,True,2
TheBlackHammersAssassin,2014.0,570,True,2
lucasfinamorbr,2015.0,227940,False,2
76561198086758138,2015.0,322170,True,2
1889999999999999,2014.0,233250,True,2
LuccaTelles,2014.0,250900,True,2
LucidKing,2014.0,268750,True,2
LucidKing,2014.0,113200,True,2
LucidKing,2013.0,219740,True,0
cayden97,2014.0,730,True,1
22502250,2015.0,570,True,2
76561198092248933,2015.0,322330,True,2
76561198059755685,2015.0,224760,True,2
76561198059755685,2015.0,399430,False,1
76561198059755685,2015.0,301520,True,1
lucy_cl,2013.0,50300,True,2
76561198070969637,2013.0,28050,True,1
76561198076322243,2015.0,226700,True,2
76561198076322243,2015.0,211420,True,0
76561198076322243,2014.0,236390,True,2
76561198076322243,2014.0,10680,False,2
76561198076322243,2014.0,550,True,2
76561198076322243,2013.0,105600,True,2
76561198114939945,2014.0,570,True,2
76561198052914690,2014.0,39120,True,2
76561198052914690,2015.0,252950,True,0
76561198052914690,2013.0,204360,True,2
76561198052914690,2013.0,209000,True,2
Lukkee,2015.0,730,True,1
76561198036536018,2015.0,10180,True,2
76561198036536018,2011.0,72850,True,2
76561198036536018,2015.0,730,True,2
76561197991872030,2014.0,208090,True,1
76561197991872030,2014.0,218740,True,2
76561198087716285,2014.0,440,True,1
claytonlee,2014.0,242800,False,0
Lumii92,2015.0,334230,False,0
lumpty,2015.0,423120,True,2
LumpyPoser,2015.0,329440,True,2
LumpyPoser,2015.0,266110,True,2
76561198159891952,2014.0,570,True,2
76561198159891952,2015.0,346110,True,0
76561198159891952,2015.0,730,True,0
76561198159891952,2014.0,204100,True,2
76561198159891952,2014.0,72850,True,1
76561198159891952,2014.0,218620,False,2
Lixoanormal,2014.0,207140,True,1
Lixoanormal,2014.0,620,True,1
lurchibald,2014.0,267550,True,2
lurchibald,2014.0,209000,True,2
76561198096922815,2015.0,252490,True,2
76561198096922815,2015.0,346010,True,2
76561198096922815,2014.0,322170,True,0
76561198096922815,2014.0,49520,True,2
creamlc,2014.0,304930,True,1
creamlc,2014.0,241540,True,2
creamlc,2014.0,10180,True,0
lutzayy,2014.0,219640,True,0
lutzayy,2015.0,359550,False,1
lutzayy,2013.0,207610,True,0
lutzayy,2015.0,291550,True,2
Luugo,2015.0,730,True,0
Luugo,2013.0,570,True,2
Luugo,2015.0,385800,True,2
76561198064157523,2015.0,271590,True,1
FokkoChan2,2014.0,570,True,2
Gunzerker1003,2015.0,218620,False,2
Gunzerker1003,2015.0,283370,False,0
Gunzerker1003,2015.0,375950,True,1
Gunzerker1003,2015.0,264380,True,1
Gunzerker1003,2015.0,341720,True,0
Gunzerker1003,2015.0,209370,True,2
Gunzerker1003,2015.0,287980,True,2
Gunzerker1003,2012.0,440,True,1
76561197972209961,2015.0,221100,False,1
76561198190651641,2015.0,221100,False,2
76561198190651641,2015.0,34900,True,0
bryannnn,2014.0,219680,True,1
LynkHD,2015.0,207230,True,2
LynkHD,2014.0,200710,True,1
76561198062193315,2015.0,240,True,1
ly_cheen,2015.0,319510,True,1
ly_cheen,2014.0,440,True,2
ly_cheen,2014.0,208090,True,1
ly_cheen,2015.0,304930,True,2
ly_cheen,2015.0,298110,True,0
ly_cheen,2014.0,211820,True,0
ly_cheen,2013.0,440,True,2
ly_cheen,2015.0,313340,True,1
76561198035136974,2015.0,6060,True,2
76561198035136974,2014.0,244710,True,2
76561198035136974,2015.0,377160,False,0
iluvbutt,2015.0,218620,True,2
iluvbutt,2015.0,32400,True,2
iluvbutt,2015.0,65980,True,1
76561198078429786,2015.0,304930,False,1
memegod,2015.0,4000,True,1
memegod,2013.0,242570,True,2
memegod,2012.0,43110,True,2
memegod,2012.0,113420,True,2
memegod,2012.0,21170,True,1
76561198056707381,2011.0,4000,True,2
NonoNoNo890,2011.0,24200,True,2
NonoNoNo890,2011.0,107900,True,2
8j2c4,2011.0,440,True,2
8j2c4,2015.0,261570,True,2
8j2c4,2015.0,374570,True,1
8j2c4,2015.0,319630,True,2
8j2c4,2014.0,214770,True,2
8j2c4,2014.0,113200,True,2
8j2c4,2015.0,221100,True,2
8j2c4,2015.0,730,True,2
8j2c4,2015.0,730,True,1
8j2c4,2014.0,241930,True,0
76561198046685572,2015.0,252490,True,2
76561198046685572,2014.0,72850,True,2
76561198046685572,2014.0,213670,True,2
76561198046685572,2014.0,211820,True,2
76561198046685572,2014.0,4000,True,2
76561198046685572,2014.0,440,True,1
76561198046685572,2013.0,8980,True,2
76561198046685572,2013.0,500,True,2
M0les,2015.0,110800,True,2
M0les,2015.0,208650,False,0
m0ng,2014.0,440,True,2
Monsta_,2015.0,304930,False,1
m1lkingdud,2015.0,286100,True,2
m1lkingdud,2014.0,304930,True,2
m1lkingdud,2014.0,2570,False,0
m1lkingdud,2015.0,730,True,2
m1lkingdud,2014.0,211500,True,2
m1lkingdud,2014.0,39000,True,2
m1lkingdud,2014.0,245550,True,1
m1lkingdud,2015.0,231430,True,2
kwaka_10,2014.0,60,True,2
kwaka_10,2015.0,211600,True,2
76561197993114886,2014.0,225160,True,1
76561197993114886,2014.0,3900,True,0
lonelyming,2014.0,6910,True,0
M4rty_C,2015.0,391540,True,2
masterroach,2013.0,233270,True,2
ltayl1,2015.0,222880,True,0
76561198046868249,2014.0,500,True,2
76561198046868249,2012.0,440,True,2
mac085,2014.0,218230,True,2
mac085,2012.0,200210,True,1
macaso,2014.0,17080,True,2
Ebolaassnigga,2013.0,241640,True,2
76561198055685900,2015.0,311210,True,1
76561198055685900,2013.0,107410,True,1
76561198055685900,2013.0,1200,True,1
76561198055685900,2015.0,236390,True,2
76561198055685900,2015.0,218620,True,2
kappaccino,2014.0,4000,True,2
kappaccino,2014.0,220,True,1
kappaccino,2013.0,550,True,1
kaexa,2015.0,104900,True,2
Machow,2013.0,212680,True,0
76561198083233789,2013.0,570,True,0
76561198083233789,2014.0,232430,True,2
76561198071478454,2015.0,105600,True,2
MacMan2710,2014.0,440,True,2
MacMan2710,2014.0,105600,True,2
MacMan2710,2014.0,227300,True,2
MacMan2710,2014.0,72850,True,0
zjaerya135,2014.0,8930,True,0
Imnotfromaustraliakids,2015.0,570,True,2
Imnotfromaustraliakids,2014.0,200210,False,1
Imnotfromaustraliakids,2012.0,204360,True,2
Imnotfromaustraliakids,2012.0,65800,True,2
Imnotfromaustraliakids,2014.0,105600,True,2
Imnotfromaustraliakids,2014.0,224540,True,2
nelso,2015.0,244160,True,2
MADxMADxMARIO,2015.0,39200,False,2
MADxMADxMARIO,2014.0,440,True,1
MadTheck,2015.0,356510,True,2
adam_mer0011,2015.0,339800,True,2
MadameMcThunder,2014.0,231740,True,0
MadameMcThunder,2013.0,211820,True,2
MadameMcThunder,2015.0,209650,False,0
76561198036902336,2014.0,72850,True,2
ZakGod09,2014.0,440,True,2
ZakGod09,2015.0,298630,True,1
maddogreilly999,2014.0,230410,True,2
MaddyS99,2015.0,209870,True,2
MaddyS99,2015.0,322170,True,2
madengineer,2014.0,262410,True,2
madengineer,2014.0,304930,True,2
madengineer,2014.0,248570,False,1
madengineer,2014.0,105600,True,2
madgreg,2014.0,440,True,1
76561198042944630,2014.0,228940,True,2
Born_of_Fire,2014.0,11020,True,2
Born_of_Fire,2014.0,248820,True,0
Born_of_Fire,2011.0,105600,True,2
76561198060473341,2011.0,63200,True,2
76561198060473341,2012.0,35700,True,2
Moba42,2011.0,107100,True,2
76561197998095312,2011.0,24980,True,2
76561197998095312,2011.0,17460,True,2
76561198080460427,2015.0,730,True,1
76561198080460427,2014.0,219190,True,2
Magic_Carp,2014.0,221640,True,2
Hugh-Mungus,2013.0,570,True,1
Hugh-Mungus,2014.0,204530,True,2
Hugh-Mungus,2014.0,224760,True,2
Hugh-Mungus,2014.0,233150,True,1
Hugh-Mungus,2014.0,245550,True,0
Hugh-Mungus,2014.0,239030,True,2
Hugh-Mungus,2015.0,730,True,2
76561198043922525,2014.0,238320,True,2
76561198034156056,2015.0,274940,True,2
76561198034156056,2012.0,440,True,0
76561198034156056,2014.0,43160,True,2
76561198034156056,2014.0,3920,True,0
76561198034156056,2013.0,203770,True,2
76561198034156056,2013.0,242050,True,1
Powa_MaGix,2014.0,730,True,1
Powa_MaGix,2013.0,570,True,2
mmaddogtm,2014.0,570,True,2
mmaddogtm,2013.0,4000,True,2
mmaddogtm,2012.0,55230,True,2
mmaddogtm,2014.0,236390,True,2
mmaddogtm,2015.0,70000,True,0
76561198054837119,2014.0,39510,True,1
76561198048022041,2014.0,244850,True,2
76561198048022041,2015.0,413850,True,1
76561198080651606,2014.0,215470,True,0
76561198080651606,2013.0,219640,True,2
76561198080651606,2014.0,210770,True,1
mahj-,2015.0,344740,True,0
mahj-,2014.0,272890,True,2
76561198096670934,2015.0,271590,False,0
Dampflok,2015.0,271590,True,2
76561198067161818,2015.0,350080,True,2
duckmail,2015.0,405820,True,2
76561198099702159,2014.0,230410,True,2
76561198045973971,2014.0,202970,True,2
76561198093272537,2014.0,265930,True,0
76561198049937609,2014.0,219150,True,1
76561198049937609,2013.0,550,True,1
76561198049937609,2014.0,218620,True,1
76561198049937609,2013.0,226700,False,1
76561198049937609,2013.0,49520,True,1
76561198049937609,2013.0,219640,True,1
76561198049937609,2014.0,730,True,0
76561198045875767,2014.0,243470,True,1
Xx_Maj_xX,2014.0,221100,True,0
76561198031043766,2014.0,304930,True,2
76561198031043766,2014.0,301520,True,2
76561198097320856,2014.0,244850,True,0
76561197964317648,2013.0,4000,True,2
76561197964317648,2012.0,48000,True,1
76561197989053217,2012.0,42680,True,1
reallifecheater,2012.0,620,True,1
reallifecheater,2014.0,252490,True,1
reallifecheater,2015.0,50300,True,1
reallifecheater,2015.0,311210,True,2
reallifecheater,2014.0,304930,True,2
reallifecheater,2015.0,222730,True,1
reallifecheater,2015.0,337320,True,2
reallifecheater,2015.0,550,True,2
niwith,2015.0,416640,True,2
niwith,2015.0,242860,True,2
niwith,2014.0,550,True,2
niwith,2014.0,730,True,1
niwith,2014.0,620,True,2
76561198042504196,2014.0,4760,True,0
76561198042504196,2014.0,4000,True,2
mal1ci0us,2014.0,317470,True,2
LG2301,2015.0,308420,False,1
76561198065109854,2014.0,271290,True,2
76561198065109854,2015.0,255220,True,2
76561198081265170,2015.0,423880,True,2
76561198081265170,2015.0,219640,True,0
76561198081265170,2015.0,8870,True,2
gowuigilol1,2015.0,332800,True,2
martinrocks,2015.0,319510,True,2
martinrocks,2015.0,322170,True,2
martinrocks,2015.0,211600,True,1
juanxoywea,2015.0,730,True,0
76561198082134799,2013.0,440,True,2
76561198074284787,2014.0,208090,True,2
76561198066662465,2015.0,322170,True,2
76561198066662465,2014.0,204360,True,2
76561198066662465,2013.0,440,True,2
76561198066662465,2015.0,4000,True,1
76561198066662465,2015.0,346900,True,0
76561198066662465,2015.0,239200,True,2
76561198066662465,2015.0,212480,True,1
76561198084408440,2015.0,252950,True,1
76561198053521602,2015.0,9480,True,1
2pacisaliveincuba,2015.0,15700,True,1
eroth,2014.0,218620,True,2
76561198047765065,2015.0,240,True,2
76561198094663041,2014.0,730,True,0
76561198094663041,2015.0,319740,True,2
MantisTobogganThe2nd,2014.0,236390,True,2
MantisTobogganThe2nd,2014.0,440,True,1
MantisTobogganThe2nd,2014.0,550,True,0
76561198023519729,2015.0,363440,False,0
76561198023519729,2014.0,332800,True,2
manuelpr039,2015.0,359050,True,2
manuelpr039,2015.0,236370,True,1
manuelpr039,2014.0,204080,True,1
manuelpr039,2014.0,104900,True,1
manuelpr039,2015.0,209670,True,2
mapachenegro,2015.0,266150,True,0
maplesyrupguy,2014.0,243450,True,2
maplesyrupguy,2014.0,570,True,1
maplesyrupguy,2015.0,292030,True,0
mappy319df,2015.0,239140,True,2
76561198086279622,2015.0,208650,False,0
76561198043712583,2015.0,253710,False,1
76561198043712583,2014.0,268050,True,0
76561198043712583,2014.0,292120,True,2
76561198043712583,2014.0,620,True,2
76561198091479250,2013.0,212680,True,0
76561198091479250,2011.0,620,True,2
76561198091479250,2011.0,97100,True,2
76561198095450609,2011.0,440,True,0
76561198095450609,2011.0,22330,True,2
76561198058752236,2011.0,15620,True,2
marcotc_,2010.0,8930,True,2
Marcosvfv,2010.0,300,True,2
76561198070840754,2014.0,212180,True,2
marhan,2015.0,311210,True,2
marhan,2014.0,440,True,2
marhan,2013.0,223710,True,0
marhan,2015.0,319630,True,2
76561198097313353,2015.0,274900,True,2
76561198029771387,2015.0,224060,True,2
76561198029771387,2015.0,303210,False,1
mario6345,2015.0,421700,True,0
JackPipsam,2015.0,221100,False,2
JackPipsam,2015.0,333600,True,1
JackPipsam,2014.0,7670,True,2
JackPipsam,2015.0,220440,True,2
JackPipsam,2013.0,550,True,2
JackPipsam,2015.0,316720,True,2
CmonGiveMeATripleKill,2013.0,72850,True,2
CmonGiveMeATripleKill,2015.0,345610,True,2
sionisindustries,2015.0,333600,True,2
76561198072273253,2015.0,242860,True,1
MarkiPoli,2015.0,212070,True,1
MarkiPoli,2014.0,107410,True,2
76561198059070449,2015.0,398710,True,2
76561198059070449,2014.0,96100,True,2
76561198059070449,2014.0,304930,True,1
76561198059070449,2013.0,570,True,1
76561198059070449,2015.0,238460,True,0
76561198059070449,2014.0,219640,True,0
Marksinator,2014.0,239220,True,2
Marksinator,2014.0,1250,True,0
Marksinator,2014.0,226700,True,2
Marksinator,2015.0,218620,True,2
Marksinator,2014.0,57900,False,2
SHaBanGAbaNG,2014.0,265930,True,1
76561198122123166,2014.0,243470,True,2
marmotas,2013.0,730,True,2
marmotas,2015.0,8930,True,2
marmotas,2013.0,70,True,2
marmotas,2015.0,243870,True,2
marmotas,2015.0,50300,True,2
marmotas,2015.0,332800,True,0
76561198044605552,2013.0,440,True,2
76561198044605552,2015.0,371180,True,2
76561198044605552,2014.0,8930,True,2
76561198044605552,2015.0,29800,True,1
KillerDoritoZ,2014.0,304930,True,0
KillerDoritoZ,2015.0,4000,True,0
KillerDoritoZ,2015.0,35140,True,1
76561198094136811,2015.0,218230,True,1
MarsOz,2014.0,259720,True,2
MarsOz,2012.0,440,True,1
76561198182154914,2011.0,630,True,0
MartinMayonnaise,2010.0,3910,True,2
76561198071104985,2013.0,251990,True,2
76561198071104985,2011.0,80000,True,2
76561198071104985,2014.0,226320,False,1
76561198071104985,2015.0,243870,True,2
martythepanda,2015.0,271590,True,2
76561198014200832,2015.0,242050,True,2
MarucTp,2014.0,272350,True,2
Noorman,2013.0,259080,True,2
Noorman,2014.0,440,True,2
Noorman,2014.0,206420,True,2
Noorman,2014.0,221100,True,0
Noorman,2014.0,252490,True,0
Noorman,2014.0,265630,True,2
VanClash,2014.0,306460,True,1
VanClash,2014.0,264200,True,0
VanClash,2013.0,42160,True,2
VanClash,2015.0,271590,True,1
VanClash,2014.0,570,True,2
VanClash,2013.0,238960,True,2
viniff3,2013.0,440,True,1
viniff3,2014.0,236510,True,1
76561198064910840,2015.0,287700,True,0
76561198064910840,2015.0,273110,True,0
76561198064910840,2014.0,7670,True,1
76561198064910840,2014.0,70000,True,1
76561198064910840,2014.0,104700,True,1
76561198064910840,2013.0,105600,True,2
76561198064910840,2014.0,301520,True,2
76561198059576557,2014.0,550,True,1
HaloGummi,2013.0,22230,True,0
TBMC,2013.0,550,True,2
Master25Oficial,2014.0,49520,True,2
Master25Oficial,2014.0,56400,True,2
Master25Oficial,2014.0,620,True,1
Master25Oficial,2014.0,304930,True,2
Master25Oficial,2015.0,335330,False,0
Master25Oficial,2014.0,243870,True,2
Master25Oficial,2014.0,227940,True,2
Master25Oficial,2014.0,440,True,2
bobibonk,2014.0,208090,True,2
random_dude_117,2014.0,242720,True,2
76561198028388756,2014.0,214850,True,2
76561198028388756,2014.0,224260,True,2
76561198028388756,2015.0,291210,False,0
76561198028388756,2015.0,242760,True,2
Mastermind1998,2015.0,221100,True,2
76561198057479361,2015.0,730,False,0
76561198057479361,2014.0,440,True,1
76561198057479361,2013.0,220240,True,1
76561198057479361,2014.0,218620,True,2
Captain_Honey,2014.0,32430,True,0
Captain_Honey,2013.0,48000,True,1
reallycoolman,2013.0,105600,True,2
reallycoolman,2013.0,204340,True,0
reallycoolman,2014.0,262550,True,1
reallycoolman,2013.0,24240,True,0
reallycoolman,2013.0,3483,True,1
reallycoolman,2014.0,730,True,2
reallycoolman,2015.0,322330,True,1
76561198079899934,2012.0,240,True,1
76561198074993638,2012.0,17080,True,2
76561198087809390,2014.0,284160,True,2
76561198087809390,2014.0,284160,True,2
76561198087809390,2014.0,218620,True,1
76561198087574900,2014.0,113400,True,2
091263,2013.0,730,True,1
091263,2013.0,440,True,1
091263,2015.0,356070,True,2
091263,2015.0,730,True,2
091263,2015.0,311210,True,2
091263,2015.0,271590,False,2
TREEPAlN,2015.0,295110,True,2
76561198071083918,2015.0,730,True,2
mathelus,2015.0,730,True,1
mathelus,2015.0,359550,True,2
clawbot44,2015.0,227300,True,2
clawbot44,2014.0,239220,True,2
xmatiias,2014.0,224600,True,0
xmatiias,2014.0,252490,True,2
xmatiias,2013.0,4000,True,2
xmatiias,2015.0,251850,False,1
xmatiias,2015.0,239220,False,2
matocake,2014.0,261820,False,2
76561198059298985,2014.0,208090,True,0
76561198059298985,2015.0,72850,True,2
76561198059298985,2015.0,65800,True,2
76561198059298985,2015.0,620,True,2
76561198059298985,2015.0,207140,True,2
76561198059298985,2015.0,70000,True,2
76561198059298985,2015.0,216110,True,1
76561198044675502,2013.0,252490,True,1
76561198044675502,2015.0,291480,False,0
Matt4Prez2K16,2015.0,360870,True,2
Matt4Prez2K16,2014.0,49520,True,1
Matt4Prez2K16,2015.0,72850,True,2
Matt4Prez2K16,2015.0,211420,True,0
Matt4Prez2K16,2014.0,270170,False,2
Matt4Prez2K16,2015.0,346110,False,2
76561198034985315,2014.0,107410,True,1
MattaPuttasPT,2014.0,250400,False,1
MattaPuttasPT,2015.0,295690,True,1
MattaPuttasPT,2015.0,370100,False,1
MattaPuttasPT,2015.0,221260,True,2
MattaPuttasPT,2014.0,263760,True,2
MattaPuttasPT,2014.0,4000,True,1
MattaPuttasPT,2014.0,319510,True,2
76561198070771562,2014.0,208090,False,0
76561197963638240,2014.0,242880,True,2
